Var1,powerall_1,powerall_2,powerall_3,powerall_4,powerall_5,powerall_6,powerall_7,powerall_8,powerall_9,powerall_10,powerall_11,powerall_12,powerall_13,powerall_14,powerall_15,powerall_16,powerall_17,powerall_18,powerall_19,powerall_20,powerall_21,powerall_22,powerall_23,powerall_24,powerall_25,powerall_26,powerall_27,powerall_28,powerall_29,powerall_30,powerall_31,powerall_32,powerall_33,powerall_34,powerall_35,powerall_36,powerall_37,powerall_38,powerall_39,powerall_40,powerall_41,powerall_42,powerall_43,powerall_44,powerall_45,powerall_46,powerall_47,powerall_48,powerall_49,powerall_50,powerall_51,powerall_52,powerall_53,powerall_54,powerall_55,powerall_56,powerall_57,powerall_58,powerall_59,powerall_60,powerall_61,powerall_62,powerall_63,powerall_64,powerall_65,powerall_66,powerall_67,powerall_68,powerall_69,powerall_70,powerall_71,powerall_72,powerall_73,powerall_74,powerall_75,powerall_76,powerall_77,powerall_78,powerall_79,powerall_80,powerall_81,powerall_82,powerall_83,powerall_84,powerall_85,powerall_86,powerall_87,powerall_88,powerall_89,powerall_90,powerall_91,powerall_92,powerall_93,powerall_94,powerall_95,powerall_96,powerall_97,powerall_98,powerall_99,powerall_100,powerall_101
28000,4.07201697005085,15.188857594595,25.6564602468611,35.9402500163612,45.8050691663338,55.5822581334345,64.2829743563993,72.6976382896734,81.6005544446676,89.7029511729335,97.5975422192623,105.052610758019,111.149614594813,116.703822829563,123.892299705027,129.676332021822,134.1386144119,139.53313008097,143.915520196313,148.176170732355,152.094208246361,155.954164482933,160.071261808396,163.148870551254,166.282688368544,167.164359535368,167.875723983586,173.898411834838,172.817725009964,174.866026381555,178.385606598533,178.731850289662,181.463009930462,182.525594987664,182.997908058376,185.641319680107,183.901362990158,184.908284275275,184.79550404791,186.264416540829,184.06117830171,182.029222565243,183.423566709793,185.064720217276,185.189140931826,184.039747646238,186.732271352201,183.160549393685,182.503504959657,181.295902400299,183.167714887406,182.191114503074,181.542768108047,180.284188318405,179.19466038077,180.180264915315,178.609902081283,177.746435779253,176.906999395793,171.672232506837,177.953869043711,173.19061495414,173.256697175488,172.964752090868,167.32073932359,166.391915755616,169.891289121543,170.330772353258,167.555719500207,166.723161490371,167.048360119946,165.045183365686,164.376685306414,162.787855629397,161.624381146551,156.802016115906,159.138263892503,158.367070837216,156.947726461769,156.801557335821,155.50604867632,157.808184389254,154.276737665973,152.956521923606,152.745856024242,150.578056230408,149.646319356889,148.984867537909,147.164654892894,149.685377185318,148.31193676196,145.058782171439,148.953372724708,143.515948627939,143.610521315269,141.682017502006,140.81733511278,136.566615918323,139.870166691762,138.761221598339,136.915694196596
29000,4.17648594825418,15.2933265727983,25.7609292250645,36.0447189945645,45.9095381445371,55.6867271116378,64.3874433346026,72.8021072678768,81.7050234228709,89.8074201511368,97.7020111974657,105.157079736222,111.254083573016,116.808291807766,123.996768683231,129.780801000025,134.243083390104,139.637599059173,144.019989174516,148.280639710559,152.198677224564,156.058633461136,160.1757307866,163.253339529457,166.387157346747,167.268828513572,167.980192961789,174.002880813041,172.922193988167,174.970495359759,178.490075576736,178.836319267866,181.567478908666,182.630063965868,183.10237703658,185.74578865831,184.005831968362,185.012753253478,184.899973026113,186.368885519033,184.165647279914,182.133691543446,183.528035687996,185.16918919548,185.293609910029,184.144216624441,186.836740330405,183.265018371888,182.607973937861,181.400371378503,183.272183865609,182.295583481278,181.647237086251,180.388657296609,179.299129358973,180.284733893518,178.714371059486,177.850904757456,177.011468373996,171.77670148504,178.058338021915,173.295083932343,173.361166153691,173.069221069071,167.425208301793,166.496384733819,169.995758099746,170.435241331461,167.66018847841,166.827630468574,167.152829098149,165.149652343889,164.481154284617,162.892324607601,161.728850124754,156.906485094109,159.242732870706,158.471539815419,157.052195439972,156.906026314024,155.610517654524,157.912653367458,154.381206644177,153.060990901809,152.850325002445,150.682525208611,149.750788335092,149.089336516112,147.269123871098,149.789846163521,148.416405740164,145.163251149642,149.057841702911,143.620417606142,143.714990293472,141.78648648021,140.921804090984,136.671084896526,139.974635669966,138.865690576542,137.020163174799
30000,4.30914160131118,15.4259822258553,25.8935848781214,36.1773746476215,46.0421937975941,55.8193827646948,64.5200989876596,72.9347629209337,81.8376790759279,89.9400758041938,97.8346668505227,105.289735389279,111.386739226073,116.940947460823,124.129424336288,129.913456653082,134.375739043161,139.77025471223,144.152644827573,148.413295363616,152.331332877621,156.191289114193,160.308386439657,163.385995182514,166.519812999804,167.401484166629,168.112848614846,174.135536466098,173.054849641224,175.103151012816,178.622731229793,178.968974920923,181.700134561723,182.762719618925,183.235032689637,185.878444311367,184.138487621419,185.145408906535,185.03262867917,186.50154117209,184.298302932971,182.266347196503,183.660691341053,185.301844848537,185.426265563086,184.276872277498,186.969395983462,183.397674024945,182.740629590918,181.53302703156,183.404839518666,182.428239134335,181.779892739308,180.521312949666,179.43178501203,180.417389546575,178.847026712543,177.983560410513,177.144124027053,171.909357138097,178.190993674972,173.4277395854,173.493821806748,173.201876722128,167.55786395485,166.629040386876,170.128413752803,170.567896984518,167.792844131467,166.960286121631,167.285484751206,165.282307996946,164.613809937674,163.024980260658,161.861505777811,157.039140747166,159.375388523763,158.604195468476,157.184851093029,157.038681967081,155.743173307581,158.045309020515,154.513862297234,153.193646554866,152.982980655502,150.815180861668,149.883443988149,149.221992169169,147.401779524155,149.922501816578,148.549061393221,145.295906802699,149.190497355968,143.753073259199,143.847645946529,141.919142133267,141.054459744041,136.803740549583,140.107291323023,138.998346229599,137.152818827856
31000,4.40473447388931,15.5215750984335,25.9891777506996,36.2729675201996,46.1377866701723,55.9149756372729,64.6156918602377,73.0303557935119,81.933271948506,90.0356686767719,97.9302597231008,105.385328261857,111.482332098651,117.036540333401,124.225017208866,130.00904952566,134.471331915739,139.865847584808,144.248237700151,148.508888236194,152.426925750199,156.286881986771,160.403979312235,163.481588055093,166.615405872383,167.497077039207,168.208441487424,174.231129338677,173.150442513802,175.198743885394,178.718324102372,179.064567793501,181.795727434301,182.858312491503,183.330625562215,185.974037183945,184.234080493997,185.241001779113,185.128221551749,186.597134044668,184.393895805549,182.361940069081,183.756284213631,185.397437721115,185.521858435664,184.372465150076,187.06498885604,183.493266897523,182.836222463496,181.628619904138,183.500432391244,182.523832006913,181.875485611886,180.616905822244,179.527377884608,180.512982419153,178.942619585121,178.079153283091,177.239716899631,172.004950010675,178.28658654755,173.523332457978,173.589414679326,173.297469594706,167.653456827429,166.724633259454,170.224006625381,170.663489857096,167.888437004045,167.055878994209,167.381077623784,165.377900869524,164.709402810252,163.120573133236,161.95709865039,157.134733619744,159.470981396341,158.699788341054,157.280443965607,157.134274839659,155.838766180159,158.140901893093,154.609455169812,153.289239427444,153.07857352808,150.910773734247,149.979036860727,149.317585041747,147.497372396733,150.018094689157,148.644654265799,145.391499675277,149.286090228546,143.848666131777,143.943238819108,142.014735005845,141.150052616619,136.899333422161,140.202884195601,139.093939102177,137.248411700435
32000,4.54498692812781,15.661827552672,26.1294302049381,36.4132199744381,46.2780391244108,56.0552280915114,64.7559443144762,73.1706082477504,82.0735244027445,90.1759211310104,98.0705121773393,105.525580716096,111.62258455289,117.17679278764,124.365269663104,130.149301979899,134.611584369977,140.006100039047,144.38849015439,148.649140690432,152.567178204438,156.42713444101,160.544231766473,163.621840509331,166.755658326621,167.637329493445,168.348693941663,174.371381792915,173.290694968041,175.338996339632,178.85857655661,179.204820247739,181.935979888539,182.998564945741,183.470878016453,186.114289638184,184.374332948235,185.381254233352,185.268474005987,186.737386498906,184.534148259787,182.50219252332,183.89653666787,185.537690175353,185.662110889903,184.512717604315,187.205241310278,183.633519351762,182.976474917734,181.768872358376,183.640684845483,182.664084461151,182.015738066124,180.757158276482,179.667630338847,180.653234873392,179.08287203936,178.21940573733,177.37996935387,172.145202464914,178.426839001788,173.663584912217,173.729667133565,173.437722048945,167.793709281667,166.864885713693,170.36425907962,170.803742311335,168.028689458284,167.196131448448,167.521330078023,165.518153323763,164.849655264491,163.260825587474,162.097351104628,157.274986073983,159.61123385058,158.840040795292,157.420696419846,157.274527293898,155.979018634397,158.281154347331,154.74970762405,153.429491881683,153.218825982319,151.051026188485,150.119289314966,149.457837495986,147.637624850971,150.158347143395,148.784906720037,145.531752129516,149.426342682785,143.988918586016,144.083491273346,142.154987460083,141.290305070857,137.0395858764,140.343136649839,139.234191556416,137.388664154673
33000,4.65081708426822,15.7676577088124,26.2352603610785,36.5190501305785,46.3838692805512,56.1610582476518,64.8617744706166,73.2764384038908,82.179354558885,90.2817512871509,98.1763423334797,105.631410872236,111.72841470903,117.28262294378,124.471099819245,130.255132136039,134.717414526118,140.111930195187,144.49432031053,148.754970846573,152.673008360578,156.53296459715,160.650061922614,163.727670665472,166.861488482761,167.743159649586,168.454524097803,174.477211949055,173.396525124181,175.444826495773,178.96440671275,179.31065040388,182.04181004468,183.104395101882,183.576708172594,186.220119794324,184.480163104376,185.487084389492,185.374304162127,186.843216655047,184.639978415928,182.60802267946,184.00236682401,185.643520331494,185.767941046043,184.618547760455,187.311071466419,183.739349507902,183.082305073875,181.874702514517,183.746515001623,182.769914617292,182.121568222265,180.862988432623,179.773460494987,180.759065029532,179.1887021955,178.32523589347,177.48579951001,172.251032621054,178.532669157929,173.769415068357,173.835497289705,173.543552205085,167.899539437808,166.970715869833,170.47008923576,170.909572467475,168.134519614424,167.301961604588,167.627160234163,165.623983479903,164.955485420631,163.366655743615,162.203181260768,157.380816230123,159.71706400672,158.945870951433,157.526526575986,157.380357450038,156.084848790538,158.386984503472,154.855537780191,153.535322037823,153.324656138459,151.156856344625,150.225119471106,149.563667652126,147.743455007112,150.264177299535,148.890736876178,145.637582285656,149.532172838925,144.094748742156,144.189321429486,142.260817616224,141.396135226998,137.14541603254,140.44896680598,139.340021712556,137.494494310813
34000,4.64038558991845,15.7572262144626,26.2248288667287,36.5086186362288,46.3734377862014,56.1506267533021,64.8513429762668,73.266006909541,82.1689230645352,90.2713197928011,98.1659108391299,105.620979377886,111.71798321468,117.27219144943,124.460668324895,130.244700641689,134.706983031768,140.101498700837,144.48388881618,148.744539352223,152.662576866228,156.5225331028,160.639630428264,163.717239171122,166.851056988412,167.732728155236,168.444092603453,174.466780454706,173.386093629831,175.434395001423,178.953975218401,179.30021890953,182.03137855033,183.093963607532,183.566276678244,186.209688299975,184.469731610026,185.476652895142,185.363872667778,186.832785160697,184.629546921578,182.59759118511,183.991935329661,185.633088837144,185.757509551693,184.608116266105,187.300639972069,183.728918013552,183.071873579525,181.864271020167,183.736083507273,182.759483122942,182.111136727915,180.852556938273,179.763029000638,180.748633535182,179.17827070115,178.31480439912,177.47536801566,172.240601126705,178.522237663579,173.758983574007,173.825065795356,173.533120710735,167.889107943458,166.960284375483,170.459657741411,170.899140973125,168.124088120074,167.291530110238,167.616728739813,165.613551985553,164.945053926282,163.356224249265,162.192749766419,157.370384735774,159.70663251237,158.935439457083,157.516095081636,157.369925955689,156.074417296188,158.376553009122,154.845106285841,153.524890543474,153.314224644109,151.146424850276,150.214687976757,149.553236157776,147.733023512762,150.253745805186,148.880305381828,145.627150791307,149.521741344575,144.084317247806,144.178889935137,142.250386121874,141.385703732648,137.13498453819,140.43853531163,139.329590218206,137.484062816464
35000,4.83802189275331,15.9548625172975,26.4224651695636,36.7062549390636,46.5710740890363,56.3482630561369,65.0489792791017,73.4636432123759,82.3665593673701,90.4689560956359,98.3635471419648,105.818615680721,111.915619517515,117.469827752265,124.65830462773,130.442336944524,134.904619334603,140.299135003672,144.681525119015,148.942175655058,152.860213169063,156.720169405635,160.837266731099,163.914875473957,167.048693291247,167.930364458071,168.641728906288,174.664416757541,173.583729932666,175.632031304258,179.151611521236,179.497855212365,182.229014853165,183.291599910367,183.763912981079,186.407324602809,184.667367912861,185.674289197977,185.561508970613,187.030421463532,184.827183224413,182.795227487945,184.189571632495,185.830725139979,185.955145854528,184.80575256894,187.498276274904,183.926554316387,183.26950988236,182.061907323002,183.933719810108,182.957119425777,182.30877303075,181.050193241108,179.960665303472,180.946269838017,179.375907003985,178.512440701955,177.673004318495,172.438237429539,178.719873966414,173.956619876842,174.02270209819,173.73075701357,168.086744246293,167.157920678318,170.657294044246,171.09677727596,168.321724422909,167.489166413073,167.814365042648,165.811188288388,165.142690229117,163.5538605521,162.390386069254,157.568021038608,159.904268815205,159.133075759918,157.713731384471,157.567562258523,156.272053599023,158.574189311957,155.042742588676,153.722526846308,153.511860946944,151.344061153111,150.412324279591,149.750872460611,147.930659815597,150.451382108021,149.077941684663,145.824787094141,149.71937764741,144.281953550641,144.376526237972,142.448022424709,141.583340035483,137.332620841025,140.636171614465,139.527226521041,137.681699119299
36000,4.95395401050101,16.0707946350452,26.5383972873113,36.8221870568113,46.687006206784,56.4641951738846,65.1649113968494,73.5795753301236,82.4824914851177,90.5848882133836,98.4794792597125,105.934547798469,112.031551635263,117.585759870013,124.774236745478,130.558269062272,135.02055145235,140.41506712142,144.797457236763,149.058107772806,152.976145286811,156.836101523383,160.953198848846,164.030807591704,167.164625408994,168.046296575819,168.757661024036,174.780348875288,173.699662050414,175.747963422006,179.267543638983,179.613787330113,182.344946970913,183.407532028114,183.879845098827,186.523256720557,184.783300030608,185.790221315725,185.67744108836,187.146353581279,184.943115342161,182.911159605693,184.305503750243,185.946657257727,186.071077972276,184.921684686688,187.614208392651,184.042486434135,183.385442000107,182.177839440749,184.049651927856,183.073051543525,182.424705148498,181.166125358855,180.07659742122,181.062201955765,179.491839121733,178.628372819703,177.788936436243,172.554169547287,178.835806084162,174.07255199459,174.138634215938,173.846689131318,168.20267636404,167.273852796066,170.773226161993,171.212709393708,168.437656540657,167.605098530821,167.930297160396,165.927120406136,165.258622346864,163.669792669847,162.506318187001,157.683953156356,160.020200932953,159.249007877666,157.829663502219,157.683494376271,156.38798571677,158.690121429705,155.158674706423,153.838458964056,153.627793064692,151.459993270858,150.528256397339,149.866804578359,148.046591933344,150.567314225768,149.19387380241,145.940719211889,149.835309765158,144.397885668389,144.492458355719,142.563954542456,141.699272153231,137.448552958773,140.752103732213,139.643158638789,137.797631237046
37000,5.03506823458951,16.1519088591337,26.6195115113998,36.9033012808998,46.7681204308725,56.5453093979731,65.2460256209379,73.6606895542121,82.5636057092062,90.6660024374721,98.560593483801,106.015662022558,112.112665859351,117.666874094102,124.855350969566,130.639383286361,135.101665676439,140.496181345508,144.878571460851,149.139221996894,153.057259510899,156.917215747471,161.034313072935,164.111921815793,167.245739633083,168.127410799907,168.838775248124,174.861463099377,173.780776274503,175.829077646094,179.348657863072,179.694901554201,182.426061195001,183.488646252203,183.960959322915,186.604370944646,184.864414254697,185.871335539813,185.758555312449,187.227467805368,185.024229566249,182.992273829781,184.386617974332,186.027771481815,186.152192196365,185.002798910776,187.69532261674,184.123600658223,183.466556224196,182.258953664838,184.130766151944,183.154165767613,182.505819372586,181.247239582944,180.157711645309,181.143316179853,179.572953345821,178.709487043791,177.870050660331,172.635283771376,178.91692030825,174.153666218679,174.219748440027,173.927803355406,168.283790588129,167.354967020155,170.854340386082,171.293823617796,168.518770764746,167.686212754909,168.011411384484,166.008234630224,165.339736570953,163.750906893936,162.58743241109,157.765067380445,160.101315157042,159.330122101754,157.910777726307,157.76460860036,156.469099940859,158.771235653793,155.239788930512,153.919573188145,153.708907288781,151.541107494947,150.609370621428,149.947918802447,148.127706157433,150.648428449857,149.274988026499,146.021833435978,149.916423989246,144.478999892477,144.573572579808,142.645068766545,141.780386377319,137.529667182861,140.833217956301,139.724272862877,137.878745461135
38000,5.21151420389299,16.3283548284371,26.7959574807033,37.0797472502033,46.9445664001759,56.7217553672766,65.4224715902414,73.8371355235156,82.7400516785097,90.8424484067756,98.7370394531045,106.192107991861,112.289111828655,117.843320063405,125.03179693887,130.815829255664,135.278111645742,140.672627314812,145.055017430155,149.315667966198,153.233705480203,157.093661716775,161.210759042238,164.288367785096,167.422185602386,168.30385676921,169.015221217428,175.03790906868,173.957222243806,176.005523615398,179.525103832375,179.871347523505,182.602507164305,183.665092221506,184.137405292219,186.780816913949,185.040860224,186.047781509117,185.935001281752,187.403913774671,185.200675535553,183.168719799085,184.563063943635,186.204217451119,186.328638165668,185.17924488008,187.871768586043,184.300046627527,183.643002193499,182.435399634141,184.307212121248,183.330611736917,182.68226534189,181.423685552247,180.334157614612,181.319762149157,179.749399315125,178.885933013095,178.046496629635,172.811729740679,179.093366277554,174.330112187982,174.39619440933,174.10424932471,168.460236557432,167.531412989458,171.030786355385,171.4702695871,168.695216734049,167.862658724213,168.187857353788,166.184680599528,165.516182540256,163.927352863239,162.763878380393,157.941513349748,160.277761126345,159.506568071058,158.087223695611,157.941054569663,156.645545910162,158.947681623097,155.416234899815,154.096019157448,153.885353258084,151.71755346425,150.785816590731,150.124364771751,148.304152126736,150.82487441916,149.451433995802,146.198279405281,150.09286995855,144.655445861781,144.750018549111,142.821514735848,141.956832346623,137.706113152165,141.009663925604,139.900718832181,138.055191430438
39000,5.23170589642436,16.3485465209685,26.8161491732346,37.0999389427347,46.9647580927073,56.741947059808,65.4426632827727,73.8573272160469,82.7602433710411,90.862640099307,98.7572311456358,106.212299684392,112.309303521186,117.863511755936,125.051988631401,130.836020948195,135.298303338274,140.692819007343,145.075209122686,149.335859658729,153.253897172734,157.113853409306,161.23095073477,164.308559477628,167.442377294918,168.324048461742,169.035412909959,175.058100761212,173.977413936337,176.025715307929,179.545295524907,179.891539216036,182.622698856836,183.685283914038,184.15759698475,186.801008606481,185.061051916532,186.067973201648,185.955192974284,187.424105467203,185.220867228084,183.188911491616,184.583255636166,186.22440914365,186.348829858199,185.199436572611,187.891960278575,184.320238320058,183.663193886031,182.455591326673,184.327403813779,183.350803429448,182.702457034421,181.443877244779,180.354349307144,181.339953841688,179.769591007656,178.906124705626,178.066688322166,172.83192143321,179.113557970085,174.350303880513,174.416386101861,174.124441017241,168.480428249964,167.551604681989,171.050978047917,171.490461279631,168.71540842658,167.882850416744,168.208049046319,166.204872292059,165.536374232788,163.947544555771,162.784070072925,157.96170504228,160.297952818876,159.526759763589,158.107415388142,157.961246262194,156.665737602694,158.967873315628,155.436426592347,154.116210849979,153.905544950615,151.737745156782,150.806008283263,150.144556464282,148.324343819268,150.845066111692,149.471625688334,146.218471097812,150.113061651081,144.675637554312,144.770210241643,142.84170642838,141.977024039154,137.726304844696,141.029855618136,139.920910524712,138.07538312297
40000,5.42256109616543,16.5394017207096,27.0070043729757,37.2907941424757,47.1556132924484,56.932802259549,65.6335184825138,74.048182415788,82.9510985707822,91.0534952990481,98.9480863453769,106.403154884133,112.500158720927,118.054366955677,125.242843831142,131.026876147936,135.489158538015,140.883674207084,145.266064322427,149.52671485847,153.444752372475,157.304708609047,161.421805934511,164.499414677369,167.633232494659,168.514903661483,169.2262681097,175.248955960953,174.168269136078,176.21657050767,179.736150724648,180.082394415777,182.813554056577,183.876139113779,184.348452184491,186.991863806222,185.251907116273,186.258828401389,186.146048174025,187.614960666944,185.411722427825,183.379766691357,184.774110835908,186.415264343391,186.53968505794,185.390291772352,188.082815478316,184.511093519799,183.854049085772,182.646446526414,184.51825901352,183.541658629189,182.893312234162,181.63473244452,180.545204506885,181.530809041429,179.960446207397,179.096979905367,178.257543521907,173.022776632951,179.304413169826,174.541159080254,174.607241301603,174.315296216982,168.671283449705,167.74245988173,171.241833247658,171.681316479372,168.906263626321,168.073705616485,168.39890424606,166.3957274918,165.727229432529,164.138399755512,162.974925272666,158.152560242021,160.488808018617,159.71761496333,158.298270587883,158.152101461936,156.856592802435,159.158728515369,155.627281792088,154.307066049721,154.096400150356,151.928600356523,150.996863483004,150.335411664023,148.515199019009,151.035921311433,149.662480888075,146.409326297553,150.303916850822,144.866492754053,144.961065441384,143.032561628121,142.167879238895,137.917160044437,141.220710817877,140.111765724453,138.266238322711
41000,5.39885539134104,16.5156960158852,26.9832986681513,37.2670884376514,47.131907587624,56.9090965547247,65.6098127776894,74.0244767109636,82.9273928659578,91.0297895942237,98.9243806405525,106.379449179309,112.476453016103,118.030661250853,125.219138126318,131.003170443112,135.46545283319,140.85996850226,145.242358617603,149.503009153646,153.421046667651,157.281002904223,161.398100229686,164.475708972544,167.609526789834,168.491197956659,169.202562404876,175.225250256128,174.144563431254,176.192864802846,179.712445019823,180.058688710953,182.789848351753,183.852433408954,184.324746479667,186.968158101397,185.228201411448,186.235122696565,186.1223424692,187.59125496212,185.388016723001,183.356060986533,184.750405131083,186.391558638567,186.515979353116,185.366586067528,188.059109773491,184.487387814975,183.830343380947,182.62274082159,184.494553308696,183.517952924365,182.869606529338,181.611026739695,180.52149880206,181.507103336605,179.936740502573,179.073274200543,178.233837817083,172.999070928127,179.280707465002,174.51745337543,174.583535596778,174.291590512158,168.64757774488,167.718754176906,171.218127542833,171.657610774548,168.882557921497,168.049999911661,168.375198541236,166.372021786976,165.703523727704,164.114694050687,162.951219567841,158.128854537196,160.465102313793,159.693909258506,158.274564883059,158.128395757111,156.83288709761,159.135022810545,155.603576087263,154.283360344896,154.072694445532,151.904894651698,150.973157778179,150.311705959199,148.491493314184,151.012215606608,149.63877518325,146.385620592729,150.280211145998,144.842787049229,144.937359736559,143.008855923296,142.144173534071,137.893454339613,141.197005113053,140.088060019629,138.242532617886
42000,5.63312705706582,16.74996768161,27.2175703338761,37.5013601033761,47.3661792533488,57.1433682204494,65.8440844434142,74.2587483766884,83.1616645316826,91.2640612599485,99.1586523062773,106.613720845034,112.710724681828,118.264932916578,125.453409792042,131.237442108837,135.699724498915,141.094240167985,145.476630283328,149.73728081937,153.655318333376,157.515274569948,161.632371895411,164.709980638269,167.843798455559,168.725469622383,169.436834070601,175.459521921853,174.378835096979,176.42713646857,179.946716685548,180.292960376677,183.024120017477,184.086705074679,184.559018145391,187.202429767122,185.462473077173,186.46939436229,186.356614134925,187.825526627844,185.622288388725,183.590332652258,184.984676796808,186.625830304291,186.750251018841,185.600857733253,188.293381439216,184.7216594807,184.064615046672,182.857012487314,184.728824974421,183.752224590089,183.103878195062,181.84529840542,180.755770467785,181.74137500233,180.171012168298,179.307545866268,178.468109482808,173.233342593852,179.514979130726,174.751725041155,174.817807262503,174.525862177883,168.881849410605,167.953025842631,171.452399208558,171.891882440273,169.116829587222,168.284271577386,168.609470206961,166.606293452701,165.937795393429,164.348965716412,163.185491233566,158.363126202921,160.699373979518,159.928180924231,158.508836548784,158.362667422836,157.067158763335,159.369294476269,155.837847752988,154.517632010621,154.306966111257,152.139166317423,151.207429443904,150.545977624924,148.725764979909,151.246487272333,149.873046848975,146.619892258454,150.514482811723,145.077058714954,145.171631402284,143.243127589021,142.378445199795,138.127726005338,141.431276778777,140.322331685354,138.476804283611
43000,5.55111456859151,16.6679551931357,27.1355578454018,37.4193476149018,47.2841667648745,57.0613557319751,65.7620719549399,74.1767358882141,83.0796520432082,91.1820487714741,99.076639817803,106.53170835656,112.628712193353,118.182920428104,125.371397303568,131.155429620363,135.617712010441,141.01222767951,145.394617794853,149.655268330896,153.573305844901,157.433262081473,161.550359406937,164.627968149795,167.761785967085,168.643457133909,169.354821582126,175.377509433379,174.296822608505,176.345123980096,179.864704197074,180.210947888203,182.942107529003,184.004692586205,184.477005656917,187.120417278648,185.380460588699,186.387381873815,186.274601646451,187.74351413937,185.540275900251,183.508320163783,184.902664308334,186.543817815817,186.668238530367,185.518845244778,188.211368950742,184.639646992225,183.982602558198,182.77499999884,184.646812485946,183.670212101615,183.021865706588,181.763285916946,180.673757979311,181.659362513855,180.088999679823,179.225533377793,178.386096994333,173.151330105378,179.432966642252,174.669712552681,174.735794774029,174.443849689408,168.799836922131,167.871013354157,171.370386720084,171.809869951798,169.034817098748,168.202259088911,168.527457718486,166.524280964226,165.855782904955,164.266953227938,163.103478745092,158.281113714447,160.617361491044,159.846168435756,158.426824060309,158.280654934362,156.985146274861,159.287281987795,155.755835264514,154.435619522147,154.224953622783,152.057153828949,151.12541695543,150.463965136449,148.643752491435,151.164474783859,149.791034360501,146.53787976998,150.432470323248,144.995046226479,145.08961891381,143.161115100547,142.296432711321,138.045713516863,141.349264290303,140.240319196879,138.394791795137
44000,5.88365497070284,17.000495595247,27.4680982475131,37.7518880170132,47.6167071669858,57.3938961340865,66.0946123570512,74.5092762903254,83.4121924453196,91.5145891735855,99.4091802199143,106.864248758671,112.961252595465,118.515460830215,125.703937705679,131.487970022474,135.950252412552,141.344768081622,145.727158196965,149.987808733007,153.905846247013,157.765802483585,161.882899809048,164.960508551906,168.094326369196,168.97599753602,169.687361984238,175.71004983549,174.629363010616,176.677664382207,180.197244599185,180.543488290314,183.274647931114,184.337232988316,184.809546059028,187.452957680759,185.71300099081,186.719922275927,186.607142048562,188.076054541481,185.872816302362,183.840860565895,185.235204710445,186.876358217928,187.000778932478,185.85138564689,188.543909352853,184.972187394337,184.315142960309,183.107540400951,184.979352888058,184.002752503726,183.354406108699,182.095826319057,181.006298381422,181.991902915967,180.421540081935,179.558073779905,178.718637396445,173.483870507489,179.765507044363,175.002252954792,175.06833517614,174.77639009152,169.132377324242,168.203553756268,171.702927122195,172.14241035391,169.367357500859,168.534799491023,168.859998120598,166.856821366338,166.188323307066,164.599493630049,163.436019147203,158.613654116558,160.949901893155,160.178708837868,158.759364462421,158.613195336473,157.317686676972,159.619822389906,156.088375666625,154.768159924258,154.557494024894,152.38969423106,151.457957357541,150.796505538561,148.976292893546,151.49701518597,150.123574762612,146.870420172091,150.76501072536,145.327586628591,145.422159315921,143.493655502658,142.628973113432,138.378253918975,141.681804692414,140.572859598991,138.727332197248
45000,5.77148331225472,16.8883239367989,27.355926589065,37.639716358565,47.5045355085377,57.2817244756383,65.9824406986031,74.3971046318773,83.3000207868715,91.4024175151374,99.2970085614662,106.752077100223,112.849080937017,118.403289171767,125.591766047231,131.375798364026,135.838080754104,141.232596423174,145.614986538517,149.875637074559,153.793674588564,157.653630825137,161.7707281506,164.848336893458,167.982154710748,168.863825877572,169.575190325789,175.597878177042,174.517191352168,176.565492723759,180.085072940737,180.431316631866,183.162476272666,184.225061329868,184.69737440058,187.340786022311,185.600829332362,186.607750617479,186.494970390114,187.963882883033,185.760644643914,183.728688907446,185.123033051997,186.76418655948,186.88860727403,185.739213988442,188.431737694405,184.860015735889,184.202971301861,182.995368742503,184.86718122961,183.890580845278,183.242234450251,181.983654660609,180.894126722974,181.879731257518,180.309368423487,179.445902121457,178.606465737996,173.371698849041,179.653335385915,174.890081296344,174.956163517692,174.664218433072,169.020205665794,168.09138209782,171.590755463747,172.030238695462,169.255185842411,168.422627832574,168.74782646215,166.74464970789,166.076151648618,164.487321971601,163.323847488755,158.50148245811,160.837730234707,160.066537179419,158.647192803973,158.501023678025,157.205515018524,159.507650731458,155.976204008177,154.65598826581,154.445322366446,152.277522572612,151.345785699093,150.684333880113,148.864121235098,151.384843527522,150.011403104164,146.758248513643,150.652839066911,145.215414970143,145.309987657473,143.38148384421,142.516801454984,138.266082260527,141.569633033966,140.460687940542,138.6151605388
